namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
BANDUNG,Screenshot_3.jpg,PARTAI BERKARYA,300662,4,RENI HARDITA GUNAWATI,Perempuan,7,33,32676
KOTA SEMARANG,Screenshot_3.JPG,PARTAI BERKARYA,300184,5,"KRT. CHRISNA ATMADJI, SE",Laki-Laki,7,33,32676
JAKARTA SELATAN,Screenshot_2.JPG,PARTAI BERKARYA,94126,6,"Ir. ERDI NURKITO, MT",Laki-Laki,7,33,32676
GROBOGAN,Screenshot_2.JPG,PARTAI BERKARYA,146907,1,"H. SUWITO, SH",Laki-Laki,7,34,32676
JAKARTA TIMUR,Screenshot_2.JPG,PARTAI BERKARYA,241288,2,"Dr. WULAN WAHYUNING, M.Pd.",Perempuan,7,34,32676
GROBOGAN,Screenshot_2.jpg,PARTAI BERKARYA,268782,3,FAIZAL HANIF,Laki-Laki,7,34,32676
GROBOGAN,Screenshot_2.JPG,PARTAI BERKARYA,239501,4,"ADITYA RUDI HERMAWAN, S.E.",Laki-Laki,7,34,32676
GROBOGAN,Screenshot_2.JPG,PARTAI BERKARYA,269383,5,GALUH KARTIKA,Perempuan,7,34,32676
CIANJUR,Screenshot_3.JPG,PARTAI BERKARYA,300121,6,MAWARDI,Laki-Laki,7,34,32676
GROBOGAN,Screenshot_2.jpg,PARTAI BERKARYA,148103,7,"NURAINI TASRIFANTI, S.T",Perempuan,7,34,32676
GROBOGAN,Screenshot_2.JPG,PARTAI BERKARYA,237819,8,"BAYU SAKTIAWAN, S.Si.",Laki-Laki,7,34,32676
GROBOGAN,Screenshot_2.JPG,PARTAI BERKARYA,269717,9,SYAFIRA ZALZA BELLA GUPITA,Perempuan,7,34,32676
KOTA SURAKARTA,Screenshot_2.jpg,PARTAI BERKARYA,271511,1,"KPAA. SURO AGUL AGUL H. BEGUG POERNOMOSIDI, SH., MM., Ph.D",Laki-Laki,7,35,32676
JAKARTA SELATAN,Screenshot_2.JPG,PARTAI BERKARYA,160837,2,EDDY BASUKI,Laki-Laki,7,35,32676
KOTA SURAKARTA,Screenshot_2.JPG,PARTAI BERKARYA,153666,3,"NINIK WIDAYANINGSIH ERMA WAHYUNI, SE.,M.Si.",Perempuan,7,35,32676
BOYOLALI,Screenshot_3.JPG,PARTAI BERKARYA,222279,4,IRENE MAYA SADARINDAH,Perempuan,7,35,32676
KOTA DEPOK,JPG.png,PARTAI BERKARYA,300679,5,HARIS FIRMANSYAH TANJUNG,Laki-Laki,7,35,32676
JAKARTA SELATAN,Screenshot_2.jpg,PARTAI BERKARYA,253703,6,KARNI,Perempuan,7,35,32676
KOTA SURAKARTA,Screenshot_2.JPG,PARTAI BERKARYA,59235,1,"PURWANTO, SE, M.Par",Laki-Laki,7,36,32676
KOTA SURAKARTA,12.JPG,PARTAI BERKARYA,146514,2,RADIYANTO WIBOWO,Laki-Laki,7,36,32676
KOTA YOGYAKARTA,Screenshot_2.JPG,PARTAI BERKARYA,147824,3,"RA. RETNO PUSPITA MANDRAWATI KUSUMOWARDANI, S.E., M.M",Perempuan,7,36,32676
JAKARTA SELATAN,Screenshot_2.jpg,PARTAI BERKARYA,164175,4,DANI WIDYOTOMO SARWONO,Laki-Laki,7,36,32676
KOTA TANGERANG SELATAN,Screenshot_2.JPG,PARTAI BERKARYA,302463,5,PRASATYA NINDITIA PUTRA,Laki-Laki,7,36,32676
JAKARTA PUSAT,14.JPG,PARTAI BERKARYA,163260,6,"WIWIK ISMUHARTI, SE, MM",Perempuan,7,36,32676
JAKARTA SELATAN,Screenshot_3.JPG,PARTAI BERKARYA,268062,7,"YULIANA SETIADI, SH",Perempuan,7,36,32676
JAKARTA SELATAN,Screenshot_1.JPG,PARTAI BERKARYA,302465,8,REINNESE SUPIT POLII,Laki-Laki,7,36,32676
JAKARTA SELATAN,Screenshot_3.JPG,PARTAI BERKARYA,150417,1,"MILASARI KUSUMO ANGGRAINI, SE",Perempuan,7,37,32676
TEMANGGUNG,Screenshot_3.JPG,PARTAI BERKARYA,222831,2,"ALI MA'RUF, SH",Laki-Laki,7,37,32676
KOTA YOGYAKARTA,Capture15.JPG,PARTAI BERKARYA,147237,3,"RA. RETNO SETYOBOMA SAVITRI KUSUMO PUTRI, S.H.,M.M.,MBA",Perempuan,7,37,32676
MAGELANG,Screenshot_3.jpg,PARTAI BERKARYA,223114,4,MUH TOYIB,Laki-Laki,7,37,32676
JAKARTA TIMUR,Screenshot_3.JPG,PARTAI BERKARYA,300685,5,DIDI HARMADI MOEDJONO,Laki-Laki,7,37,32676
BANYUMAS,Screenshot_3.JPG,PARTAI BERKARYA,200691,6,"Hj. WINARNI, SH., M.Hum.",Perempuan,7,37,32676
WONOSOBO,Screenshot_3.JPG,PARTAI BERKARYA,145575,7,SUPRIYANTO,Laki-Laki,7,37,32676
JAKARTA TIMUR,Screenshot_3.JPG,PARTAI BERKARYA,263834,8,DHINAR AJENG FITRIANY,Perempuan,7,37,32676
KOTA TANGERANG,Screenshot_3.JPG,PARTAI BERKARYA,128727,1,DWI HANDAYANI,Perempuan,7,38,32676
KEBUMEN,Screenshot_3.jpg,PARTAI BERKARYA,199913,2,"CUNCUN KUSWENDA, S.Pd",Laki-Laki,7,38,32676
JAKARTA SELATAN,Screenshot_3.JPG,PARTAI BERKARYA,302447,3,ADE ROSIYANA ULFAH,Perempuan,7,38,32676
KOTA SURAKARTA,poto16.JPG,PARTAI BERKARYA,202639,4,AGUS WIDIARTO,Laki-Laki,7,38,32676
JAKARTA TIMUR,Capture 17.JPG,PARTAI BERKARYA,274245,5,BISMA WIRANEGARA,Laki-Laki,7,38,32676
JAKARTA SELATAN,Screenshot_3.jpg,PARTAI BERKARYA,302448,6,RUSMINAH YURVINA SALMAH,Perempuan,7,38,32676
KOTA TANGERANG SELATAN,Screenshot_3.jpg,PARTAI BERKARYA,63809,7,AHMAD ZAKI NUR IHSAN,Laki-Laki,7,38,32676
BANYUMAS,Capture19.JPG,PARTAI BERKARYA,156740,1,SRI RENGGA WIDIJARETNA,Perempuan,7,39,32676
KOTA BEKASI,Screenshot_3.JPG,PARTAI BERKARYA,145336,2,EDWARD RAYMOND PAKASI,Laki-Laki,7,39,32676
KUDUS,Screenshot_3.JPG,PARTAI BERKARYA,276735,3,BIN SUBIYANTO,Laki-Laki,7,39,32676
BANYUMAS,Screenshot_3.jpg,PARTAI BERKARYA,198250,4,MUSAFA,Laki-Laki,7,39,32676
JAKARTA PUSAT,Screenshot_3.JPG,PARTAI BERKARYA,302353,5,SHINTA GESTIRA,Perempuan,7,39,32676
KOTA BEKASI,Screenshot_3 (2).JPG,PARTAI BERKARYA,223264,6,"GATOT WIBOWO, S.T.",Laki-Laki,7,39,32676
KOTA BEKASI,Screenshot_4 (2).jpg,PARTAI BERKARYA,277620,7,SITI MUSLIMAH AMPERAWATI,Perempuan,7,39,32676
KOTA BANDUNG,Screenshot_3.JPG,PARTAI BERKARYA,302615,8,Dr. ENDANG KAMARUDIN,Laki-Laki,7,39,32676
JAKARTA TIMUR,Screenshot_3.jpg,PARTAI BERKARYA,189108,1,Marsda TNI (Purn). HARYANTOYO,Laki-Laki,7,40,32676
JAKARTA TIMUR,foto silon.JPG,PARTAI BERKARYA,129640,2,Dr. H. TAUFIQ ABDUL HAKIM,Laki-Laki,7,40,32676
JAKARTA SELATAN,Screenshot_3.jpg,PARTAI BERKARYA,300697,3,"Dra. IKA SARAWATI SARAH, MM.",Perempuan,7,40,32676
KOTA BANJAR,Screenshot_3.jpg,PARTAI BERKARYA,148381,4,Ir. MOHAMMAD AEDY,Laki-Laki,7,40,32676
BREBES,Screenshot_1 (6).JPG,PARTAI BERKARYA,278719,5,YASER ARAFAT,Laki-Laki,7,40,32676
JAKARTA PUSAT,Screenshot_1 (2).JPG,PARTAI BERKARYA,302466,6,ALEMANTIS,Perempuan,7,40,32676
JAKARTA TIMUR,Screenshot_3.jpg,PARTAI BERKARYA,235944,7,"ARMAN HUMONGGIO, SE, AK",Laki-Laki,7,40,32676
JAKARTA PUSAT,Screenshot_1 (7).JPG,PARTAI BERKARYA,302471,8,YAYANG NURHIKMAH,Perempuan,7,40,32676
BOGOR,Screenshot_3.JPG,PARTAI BERKARYA,301122,1,SUMIHARJO P,Laki-Laki,7,41,32676
KOTA PEKALONGAN,Screenshot_3.jpg,PARTAI BERKARYA,270266,2,Drs. SUPRAYITNO,Laki-Laki,7,41,32676
PEMALANG,Screenshot_1 (4).JPG,PARTAI BERKARYA,302473,3,ENDANG PURWANINGSIH,Perempuan,7,41,32676
PEMALANG,Screenshot_1 (3).JPG,PARTAI BERKARYA,302475,4,IWAN SETIAWAN,Laki-Laki,7,41,32676
PEMALANG,Screenshot_1 (5).JPG,PARTAI BERKARYA,302477,5,NUR CHASANAH,Perempuan,7,41,32676
PEKALONGAN,Screenshot_4 (3).jpg,PARTAI BERKARYA,266784,6,DEWI KHOTIJAH,Perempuan,7,41,32676
JAKARTA TIMUR,Screenshot_3.jpg,PARTAI BERKARYA,130309,7,SUYANTO,Laki-Laki,7,41,32676
JAKARTA PUSAT,Screenshot_2.png,PARTAI BERKARYA,61918,1,"SITI HEDIATI SOEHARTO, SE",Perempuan,7,42,41863
JAKARTA TIMUR,PAK RW.JPG,PARTAI BERKARYA,62547,2,"Ir. RACHMAD WIDIYANTO, M.Si",Laki-Laki,7,42,41863
SLEMAN,mohammad soleh DIY.JPG,PARTAI BERKARYA,150765,3,MOCHAMAD SOLEH,Laki-Laki,7,42,41863
BANTUL,andika indah DIY.JPG,PARTAI BERKARYA,151177,4,"ANDIKA INDAH PURNAMASARI, SE.,M.Sc",Perempuan,7,42,41863
KOTA YOGYAKARTA,JOKO SETIJONO DIY.JPG,PARTAI BERKARYA,152114,5,"DJOKO SETIJONO, S.IP.",Laki-Laki,7,42,41863
JAKARTA TIMUR,GESTI DIY.JPG,PARTAI BERKARYA,130097,6,GESTY PROBOWATI W,Perempuan,7,42,41863
BANTUL,ENDRO WALUYO.JPG,PARTAI BERKARYA,139822,7,"Ir. HR. ENDRO WALUYO, M.Si",Laki-Laki,7,42,41863
JAKARTA SELATAN,PBS.JPG,PARTAI BERKARYA,109111,1,"Drs. H. PRIYO BUDI SANTOSO, M.AP",Laki-Laki,7,43,42385
JAKARTA TIMUR,AAD.JPG,PARTAI BERKARYA,125409,2,"Dr. AAD HARHARAH, MHA., FS.",Laki-Laki,7,43,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,246604,3,Hj. PATRIA MUTIARA NUSA,Perempuan,7,43,42385
SIDOARJO,FOTO.JPG,PARTAI BERKARYA,77610,4,"Drs. EC. H. M. IMRON SYUKUR, MM",Laki-Laki,7,43,42385
SIDOARJO,Screenshot_4.jpg,PARTAI BERKARYA,254680,5,"Ir. H. BAMBANG SUTONO, M.Si",Laki-Laki,7,43,42385
BEKASI,Screenshot_5.jpg,PARTAI BERKARYA,300468,6,MARDIANA,Perempuan,7,43,42385
TANGERANG,mubtadi.jpg,PARTAI BERKARYA,300658,7,Drs. MUBTADI,Laki-Laki,7,43,42385
KOTA SURABAYA,robert.jpg,PARTAI BERKARYA,255874,8,"ROBERT MANTINIA, SE, SH, M.HUM.",Laki-Laki,7,43,42385
JAKARTA BARAT,Screenshot_6.jpg,PARTAI BERKARYA,300634,9,YULIA PUSPITASARI ABADY,Perempuan,7,43,42385
KOTA SURABAYA,Screenshot_1.jpg,PARTAI BERKARYA,271460,10,"EKA SEPTIA DARMAWAN, SE",Laki-Laki,7,43,42385
PASURUAN,FOTO.JPG,PARTAI BERKARYA,202408,1,RIANG KULUP PRAYUDA,Laki-Laki,7,44,42385
KOTA BEKASI,foto.JPG,PARTAI BERKARYA,202938,2,H. DIAN KOESWEDI,Laki-Laki,7,44,42385
KOTA SURABAYA,dea melani.jpg,PARTAI BERKARYA,272375,3,"DEA MELANIE, SH",Perempuan,7,44,42385
PASURUAN,HASAN.jpg,PARTAI BERKARYA,301125,4,MOH. SOFIE A. HASAN,Laki-Laki,7,44,42385
KOTA SURABAYA,Khaliq 4x6.jpg,PARTAI BERKARYA,300680,5,"ABDUL KHALIQ, LC.",Laki-Laki,7,44,42385
PASURUAN,Screenshot_1.jpg,PARTAI BERKARYA,302481,6,ALIYAH QORI FARHARAN,Perempuan,7,44,42385
BANYUWANGI,Screenshot_1.jpg,PARTAI BERKARYA,204640,1,"Ir. H. ACHMAD WAHYUDI, SH., MH.",Laki-Laki,7,45,42385
KOTA MALANG,suyanto.jpg,PARTAI BERKARYA,247238,2,"Drs. H. SUYANTO, S.IP., MA.",Laki-Laki,7,45,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,302464,3,NURHAYATI,Perempuan,7,45,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,300949,4,AGUSTIAR DAMHURI,Laki-Laki,7,45,42385
JAKARTA SELATAN,Screenshot_1.jpg,PARTAI BERKARYA,302470,5,Dra. MEISKE PAATH,Perempuan,7,45,42385
JAKARTA BARAT,Screenshot_1.jpg,PARTAI BERKARYA,279502,6,"H. DENI APRIANDI, SE, MH",Laki-Laki,7,45,42385
BANYUWANGI,Screenshot_1.jpg,PARTAI BERKARYA,302479,7,NOVRIDHA SHELLY NOOR AMALIA,Perempuan,7,45,42385
KOTA SURABAYA,foto.JPG,PARTAI BERKARYA,205163,1,"Drs. ANTON SETIADJI, S.H., M.H",Laki-Laki,7,46,42385
JEMBER,foto.JPG,PARTAI BERKARYA,5484,2,"ZAINUL HASAN, S.Sos.",Laki-Laki,7,46,42385
JAKARTA SELATAN,foto.JPG,PARTAI BERKARYA,77524,3,"Dr. Hj. ZAWIAH RAMLIE, S.K.M, S.H, M.Sc., M.H.",Perempuan,7,46,42385
KOTA SURABAYA,foto.JPG,PARTAI BERKARYA,5577,4,Drs. H. AUNUL HAKIM,Laki-Laki,7,46,42385
KOTA BATU,foto.JPG,PARTAI BERKARYA,206332,5,"RIZKY PUTRA YUDHAPRADANA, S.H",Laki-Laki,7,46,42385
KOTA BEKASI,YULISDA.jpg,PARTAI BERKARYA,302352,6,YULISDA DEA AGISTA,Perempuan,7,46,42385
JAKARTA BARAT,Screenshot_1.jpg,PARTAI BERKARYA,164585,1,"SONNY PUDJISASONO, SH",Laki-Laki,7,47,42385
MALANG,joko.jpg,PARTAI BERKARYA,219165,2,"Dr. JOKO NUGROHO, S.PAK., MA.",Laki-Laki,7,47,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,301137,3,WINA MAGRIET,Perempuan,7,47,42385
KOTA MALANG,foto.JPG,PARTAI BERKARYA,157939,4,"GUNADI HANDOKO, SH., MM., M.HUM., C.L.A",Laki-Laki,7,47,42385
JAKARTA SELATAN,Screenshot_1.jpg,PARTAI BERKARYA,268193,5,JOEL STEVE O TICOALU,Laki-Laki,7,47,42385
JAKARTA TIMUR,rusmini.jpg,PARTAI BERKARYA,301139,6,RUSMINI,Perempuan,7,47,42385
TANGERANG,agus sugianto.jpg,PARTAI BERKARYA,224102,7,AGUS SUGIANTO,Laki-Laki,7,47,42385
JAKARTA BARAT,Screenshot_1.jpg,PARTAI BERKARYA,302622,8,REVALIA,Perempuan,7,47,42385
JAKARTA TIMUR,FOTO.JPG,PARTAI BERKARYA,5570,1,"Hj. AISYAH ULFA SYAFII, M.Kom",Perempuan,7,48,42385
JAKARTA PUSAT,FOTO.JPG,PARTAI BERKARYA,73210,2,ABDUL KHALEK LUBIS,Laki-Laki,7,48,42385
KOTA KEDIRI,FOTO.JPG,PARTAI BERKARYA,224266,3,"SOEBAGIJO, SH, M.Hum.",Laki-Laki,7,48,42385
TANGERANG,FOTO.JPG,PARTAI BERKARYA,78067,4,"LAMAT SUBJAKTO, SH",Laki-Laki,7,48,42385
KEDIRI,FOTO.JPG,PARTAI BERKARYA,211597,5,ARI SUKMA WATI,Perempuan,7,48,42385
KOTA BOGOR,cerri.jpg,PARTAI BERKARYA,228653,6,CHERRY GAUTIER FRANESIA,Laki-Laki,7,48,42385
JAKARTA SELATAN,FOTO.JPG,PARTAI BERKARYA,182331,7,NADEA LAZUARDANI ZAHRA,Perempuan,7,48,42385
KOTA BLITAR,FOTO.JPG,PARTAI BERKARYA,211822,8,"DWI PUTRO MUDJIWIDODO, SH.",Laki-Laki,7,48,42385
KOTA KEDIRI,Screenshot_1.jpg,PARTAI BERKARYA,212346,9,SOFYAN AMINULLOH,Laki-Laki,7,48,42385
SLEMAN,foto.JPG,PARTAI BERKARYA,229966,1,Dra. MARDIANA INDRASWATI,Perempuan,7,49,42385
KOTA BEKASI,foto.JPG,PARTAI BERKARYA,165107,2,"Ir. HARUN SUNARSO, M.Si",Laki-Laki,7,49,42385
JAKARTA SELATAN,Screenshot_1.jpg,PARTAI BERKARYA,275781,3,"H. HERMAN SETIABUDI, SE",Laki-Laki,7,49,42385
BOGOR,Screenshot_1.jpg,PARTAI BERKARYA,281971,4,SELLY ERNAWATI SURYANI,Perempuan,7,49,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,302367,5,Drs. H. A. HALIM RIADI,Laki-Laki,7,49,42385
TRENGGALEK,FOTO.jpg,PARTAI BERKARYA,252167,6,SUWARNI,Laki-Laki,7,49,42385
JOMBANG,pas foto.jpg,PARTAI BERKARYA,5483,1,"Dra. Hj. SITI FATIMAH, MM",Perempuan,7,50,42385
JOMBANG,Screenshot_4.jpg,PARTAI BERKARYA,215949,2,Ir. H. SISWO IRYANA,Laki-Laki,7,50,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,302624,3,HANAPI ISHARYANTO,Laki-Laki,7,50,42385
KOTA BEKASI,Screenshot_1.jpg,PARTAI BERKARYA,282041,4,"NETRI UTAMI, SH.",Perempuan,7,50,42385
JAKARTA PUSAT,FOTO07292018.jpg,PARTAI BERKARYA,277719,5,WAHYUDIN SOFYAN,Laki-Laki,7,50,42385
JOMBANG,FOTO.jpg,PARTAI BERKARYA,282509,6,MOCHAMAD IRFAN YUSUF,Laki-Laki,7,50,42385
NGANJUK,Screenshot_5.jpg,PARTAI BERKARYA,213348,7,"YUSUF WIBISONO, SH, MM, MH",Laki-Laki,7,50,42385
MOJOKERTO,Screenshot_1.jpg,PARTAI BERKARYA,302663,8,"KUSNIARTIN FATIMAH, SH",Perempuan,7,50,42385
JAKARTA SELATAN,Screenshot_2.jpg,PARTAI BERKARYA,231451,9,"SUNTOKO, S.Sos., M.Si.",Laki-Laki,7,50,42385
KOTA TANGERANG SELATAN,Screenshot_1.jpg,PARTAI BERKARYA,302405,10,Drs. MUHAMMAD YUNAN,Laki-Laki,7,50,42385
TUBAN,PAS FOTO.jpg,PARTAI BERKARYA,212508,1,"MUHAMMAD YUSUF, SE",Laki-Laki,7,51,42385
KOTA SURABAYA,Screenshot_1.jpg,PARTAI BERKARYA,243451,2,KH. SYAIFUDIN NAWAWI,Laki-Laki,7,51,42385
JAKARTA SELATAN,Screenshot_1.jpg,PARTAI BERKARYA,302487,3,NUNIK TABAH ANDAYANI,Perempuan,7,51,42385
KOTA SURABAYA,photo.jpg,PARTAI BERKARYA,266862,4,H. SOEPARMO,Laki-Laki,7,51,42385
JAKARTA SELATAN,foto.JPG,PARTAI BERKARYA,77798,5,"M. DWIYOGA KURNIAWAN, SH.",Laki-Laki,7,51,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,302490,6,NINA YUNIARSIH,Perempuan,7,51,42385
KOTA SURABAYA,Screenshot_3.jpg,PARTAI BERKARYA,77981,1,"Ir. ARIEF SOEMARTO, SH, MH",Laki-Laki,7,52,42385
KOTA SURABAYA,Screenshot_4.jpg,PARTAI BERKARYA,227659,2,"ARIEF CHANDRA, SH",Laki-Laki,7,52,42385
NGAWI,Screenshot_5.jpg,PARTAI BERKARYA,77694,3,"FAHMA FARIHAH, A.Md.Far",Perempuan,7,52,42385
JAKARTA SELATAN,Screenshot_6.jpg,PARTAI BERKARYA,191786,4,ASWIL DT. R. BILANG,Laki-Laki,7,52,42385
JAKARTA TIMUR,Screenshot_1.jpg,PARTAI BERKARYA,302497,5,RETNO TRI MINARNI,Perempuan,7,52,42385
JAKARTA UTARA,Screenshot_2.jpg,PARTAI BERKARYA,302498,6,"RICKY WIBOWO TJAHJADI, ST., MM.",Laki-Laki,7,52,42385
JAKARTA TIMUR,foto.JPG,PARTAI BERKARYA,245818,1,"DJOKO EDHI SOETJIPTO ABDRAHMAN, SH",Laki-Laki,7,53,42385
JAKARTA SELATAN,foto.JPG,PARTAI BERKARYA,244494,2,"FAIZ RAMZY RACHBINI, SE.",Laki-Laki,7,53,42385
KOTA BEKASI,foto.JPG,PARTAI BERKARYA,216950,3,ANA SUNARTI,Perempuan,7,53,42385
KOTA SURABAYA,Capture.JPG,PARTAI BERKARYA,300456,4,HIDAYATULLAH NILAM,Laki-Laki,7,53,42385
BANGKALAN,Screenshot_1.jpg,PARTAI BERKARYA,281900,5,"ABDIL HALIMS STANI, ST., M.Sc.",Laki-Laki,7,53,42385
KOTA SEMARANG,FOTO.JPG,PARTAI BERKARYA,300463,6,AYU DWI KURNIASARI,Perempuan,7,53,42385
BANGKALAN,syukur.jpg,PARTAI BERKARYA,215603,7,SYUKUR,Laki-Laki,7,53,42385
KOTA SEMARANG,Screenshot_1.jpg,PARTAI BERKARYA,300473,8,Hj. LYSTIANI DEWI NOVI ERTARINI,Perempuan,7,53,42385
JAKARTA TIMUR,FOTO SILON.JPG,PARTAI BERKARYA,164578,1,"H. ANHAR, SE",Laki-Laki,7,54,51578
LEBAK,foto.JPG,PARTAI BERKARYA,164712,2,H. E. SYAMSUL BACHRI ARSUDIN,Laki-Laki,7,54,51578
SERANG,FOTO.JPG,PARTAI BERKARYA,164669,3,"Dr. ELIYA, MARS",Perempuan,7,54,51578
KOTA SERANG,Pas Photo - Background Merah.jpg,PARTAI BERKARYA,85522,4,"TUBAGUS JIB MUHIBBUDIN, SH, MM, MBA",Laki-Laki,7,54,51578
KOTA BEKASI,3. foto 4x6 merah.jpg,PARTAI BERKARYA,147560,5,"Dra. RUSDIANA BARDIAN, MM",Perempuan,7,54,51578
KOTA SERANG,FOTO.jpg,PARTAI BERKARYA,60669,6,"ILHAM AM., SH",Laki-Laki,7,54,51578
SERANG,foto.jpg,PARTAI BERKARYA,162032,1,H. R. S. PURBO ASMORO,Laki-Laki,7,55,51578
KOTA SERANG,foto didi sunardi.JPG,PARTAI BERKARYA,8242,2,"Drs. DIDI SUNARDI, M.Si",Laki-Laki,7,55,51578
KOTA BEKASI,FOTO.JPG,PARTAI BERKARYA,163288,3,"Laksma TNI (Purn). YUTTI S HALILIN, SH",Perempuan,7,55,51578
KOTA TANGERANG,foto.jpeg,PARTAI BERKARYA,297250,4,Laksmana Muda TNI (Purn) Drs. SONY SANTOSO,Laki-Laki,7,55,51578
KOTA SERANG,FOTO SILON.JPG,PARTAI BERKARYA,299593,5,H. TB. LUCKY KAKING,Laki-Laki,7,55,51578
JAKARTA SELATAN,FOTO.JPG,PARTAI BERKARYA,167657,6,"JULLYA FERONICA, SE",Perempuan,7,55,51578
KOTA TANGERANG SELATAN,foto.JPG,PARTAI BERKARYA,117294,1,"SYAEFUNNUR MASZAH, SH, MM",Laki-Laki,7,56,51578
KOTA BEKASI,FOTO SILON BAHANA.JPG,PARTAI BERKARYA,61909,2,KH. BAHANA JAALHAQ TAQWALLAH,Laki-Laki,7,56,51578
KOTA TANGERANG SELATAN,foto.JPG,PARTAI BERKARYA,167801,3,"RIA DAHLIA, S.Sos.",Perempuan,7,56,51578
TANGERANG,FOTO M SIROT.JPG,PARTAI BERKARYA,186977,4,"MUHAMMAD SIROT, SH, S.IP",Laki-Laki,7,56,51578
TANGERANG,FOTO ARIUS KARMAN.JPG,PARTAI BERKARYA,8571,5,"Dr. ARIUS KARMAN, MARS",Laki-Laki,7,56,51578
JAKARTA PUSAT,FOTO SILON.JPG,PARTAI BERKARYA,196910,6,"R. Ay. DEVI ANGGRAENI, Amd.TrU",Perempuan,7,56,51578
TANGERANG,FOTO.JPG,PARTAI BERKARYA,69441,7,RHAZES FAZA ASRINDRA,Laki-Laki,7,56,51578
JAKARTA BARAT,Pas Foto Tomi Syavitra 4x6.JPG,PARTAI BERKARYA,7613,8,"TOMI SYAVITRA, S.Si, MM",Laki-Laki,7,56,51578
JAKARTA SELATAN,Cathy_4x6.jpg,PARTAI BERKARYA,61103,9,"CATHY AHADIANTY, ST",Perempuan,7,56,51578
KOTA TANGERANG,FOTO.JPG,PARTAI BERKARYA,69257,10,"MUHAMAD ARYA WIJAYA, SH., S.Ag., M.Si., MH.",Laki-Laki,7,56,51578
KOTA DENPASAR,dewa.jpg,PARTAI BERKARYA,71765,1,"Drs. DEWA BAGUS MADE SUHARYA, SH",Laki-Laki,7,57,53241
BOGOR,Screenshot_4.jpg,PARTAI BERKARYA,300867,2,I WAYAN KUSMINTHA DUSAK,Laki-Laki,7,57,53241
KOTA DENPASAR,PARTINI.jpg,PARTAI BERKARYA,260410,3,"NYOMAN PARTINI, SH., MH.",Perempuan,7,57,53241
BADUNG,wayan wetha.jpg,PARTAI BERKARYA,71809,4,I WAYAN WETHA,Laki-Laki,7,57,53241
BULELENG,made karta.jpg,PARTAI BERKARYA,260965,5,MADE KARTHA WIRATAMA,Laki-Laki,7,57,53241
KOTA DENPASAR,FOTO.jpg,PARTAI BERKARYA,302349,6,"LINA TRI WIJAYANTI, SE",Perempuan,7,57,53241
BADUNG,ida bagus.jpg,PARTAI BERKARYA,261435,7,"IDA BAGUS PUTU PARTA, SE.",Laki-Laki,7,57,53241
JAKARTA PUSAT,sulistiono.jpg,PARTAI BERKARYA,260050,8,Ir. H. SULISTIYONO,Laki-Laki,7,57,53241
BADUNG,FOTO.jpg,PARTAI BERKARYA,302461,9,NI KETUT TRISNAWATI,Perempuan,7,57,53241
KOTA DEPOK,SYAMSUDIN.JPG,PARTAI BERKARYA,103464,1,"Drs. H. SYAMSUDIN, MK",Laki-Laki,7,58,54020
KOTA DEPOK,FOTO_002088.jpg,PARTAI BERKARYA,300744,2,"Drs. H. IBRAHIM ISHAKA, M.M.",Laki-Laki,7,58,54020
BOJONEGORO,IMG-20180630-WA0103.jpg,PARTAI BERKARYA,93861,3,"Dra. Hj. SYAMSIAH RAHIM, M.M.",Perempuan,7,58,54020
KOTA MATARAM,FOTO.JPG,PARTAI BERKARYA,202362,1,"DHARWATI PRATAMA SARI, ST, MT, M.Sc",Perempuan,7,59,54020
LOMBOK TENGAH,"HAJI LALU WIRATMAJA, SH.JPG",PARTAI BERKARYA,196635,2,"HAJI LALU WIRATMAJA, SH",Laki-Laki,7,59,54020
KOTA MATARAM,FOTO.JPG,PARTAI BERKARYA,199134,3,"MUHAMMAD MASRI, S.T",Laki-Laki,7,59,54020
KOTA MATARAM,"MAHMUDAWATI, ST..JPG",PARTAI BERKARYA,195361,4,"MAHMUDAWATI, ST",Perempuan,7,59,54020
JAKARTA SELATAN,FOTO.JPG,PARTAI BERKARYA,300748,5,"BAMBANG SUJATMIKO, SH",Laki-Laki,7,59,54020
KOTA MATARAM,"ASIH ROSILAWATI, SE.JPG",PARTAI BERKARYA,191360,6,"ASIH ROSILAWATI, SE",Perempuan,7,59,54020
KOTA MATARAM,SYARAFUDIN.JPG,PARTAI BERKARYA,199904,7,"Drs. SYARAFUDDIN, SH, MM",Laki-Laki,7,59,54020
KOTA BEKASI,FOTO SILON.JPG,PARTAI BERKARYA,180948,1,"Dr. STEPHANUS PELOR, SH, MH",Laki-Laki,7,60,55065
